time,cstrategy,dd
2019-01-02,-2956.0,-2956.0
2019-01-03,-3046.0,-3046.0
2019-01-04,-3106.0,-3106.0
2019-01-05,,
2019-01-06,,
2019-01-07,-3166.0,-3166.0
2019-01-08,-2832.0,-2832.0
2019-01-09,-3264.0,-3264.0
2019-01-10,-3324.0,-3324.0
2019-01-11,-3384.0,-3384.0
2019-01-12,,
2019-01-13,,
2019-01-14,-3571.0,-3571.0
2019-01-15,-3408.0,-3408.0
2019-01-16,-3468.0,-3468.0
2019-01-17,-3295.0,-3295.0
2019-01-18,-3269.0,-3269.0
2019-01-19,,
2019-01-20,,
2019-01-21,-3178.0,-3178.0
2019-01-22,-3356.0,-3356.0
2019-01-23,-3715.0,-3715.0
2019-01-24,-4146.0,-4146.0
2019-01-25,,
2019-01-26,,
2019-01-27,,
2019-01-28,-4263.0,-4263.0
2019-01-29,-3704.0,-3704.0
2019-01-30,-3533.0,-3533.0
2019-01-31,-3164.0,-3164.0
2019-02-01,-3224.0,-3224.0
2019-02-02,,
2019-02-03,,
2019-02-04,-3051.0,-3051.0
2019-02-05,-3111.0,-3111.0
2019-02-06,-4981.0,-4981.0
2019-02-07,-5123.0,-5123.0
2019-02-08,-5183.0,-5183.0
2019-02-09,,
2019-02-10,,
2019-02-11,-5325.0,-5325.0
2019-02-12,-5453.0,-5453.0
2019-02-13,-5502.0,-5502.0
2019-02-14,-5096.0,-5096.0
2019-02-15,-5156.0,-5156.0
2019-02-16,,
2019-02-17,,
2019-02-18,-5216.0,-5216.0
2019-02-19,-5185.0,-5185.0
2019-02-20,-4883.0,-4883.0
2019-02-21,-4943.0,-4943.0
2019-02-22,-5019.0,-5019.0
2019-02-23,,
2019-02-24,,
2019-02-25,-5132.0,-5132.0
2019-02-26,-5149.0,-5149.0
2019-02-27,-5180.0,-5180.0
2019-02-28,-7171.0,-7171.0
2019-03-01,-7385.0,-7385.0
2019-03-02,,
2019-03-03,,
2019-03-04,,
2019-03-05,,
2019-03-06,-7385.0,-7385.0
2019-03-07,-7147.0,-7147.0
2019-03-08,-6724.0,-6724.0
2019-03-09,,
2019-03-10,,
2019-03-11,-7146.0,-7146.0
2019-03-12,-7088.0,-7088.0
2019-03-13,-6915.0,-6915.0
2019-03-14,-6975.0,-6975.0
2019-03-15,-6928.0,-6928.0
2019-03-16,,
2019-03-17,,
2019-03-18,-6988.0,-6988.0
2019-03-19,-7122.0,-7122.0
2019-03-20,-7182.0,-7182.0
2019-03-21,-7294.0,-7294.0
2019-03-22,-7354.0,-7354.0
2019-03-23,,
2019-03-24,,
2019-03-25,-7217.0,-7217.0
2019-03-26,-7287.0,-7287.0
2019-03-27,-8071.0,-8071.0
2019-03-28,-8493.0,-8493.0
2019-03-29,-8553.0,-8553.0
2019-03-30,,
2019-03-31,,
2019-04-01,-8496.0,-8496.0
2019-04-02,-8362.0,-8362.0
2019-04-03,-8422.0,-8422.0
2019-04-04,-8566.0,-8566.0
2019-04-05,-8626.0,-8626.0
2019-04-06,,
2019-04-07,,
2019-04-08,-8686.0,-8686.0
2019-04-09,-8823.0,-8823.0
2019-04-10,-8727.0,-8727.0
2019-04-11,-8776.0,-8776.0
2019-04-12,-8603.0,-8603.0
2019-04-13,,
2019-04-14,,
2019-04-15,-8663.0,-8663.0
2019-04-16,-8853.0,-8853.0
2019-04-17,-9353.0,-9353.0
2019-04-18,-9413.0,-9413.0
2019-04-19,,
2019-04-20,,
2019-04-21,,
2019-04-22,-9473.0,-9473.0
2019-04-23,-9750.0,-9750.0
2019-04-24,-10202.0,-10202.0
2019-04-25,-10257.0,-10257.0
2019-04-26,-10275.0,-10275.0
2019-04-27,,
2019-04-28,,
2019-04-29,-10153.0,-10153.0
2019-04-30,-10039.0,-10039.0
2019-05-01,,
2019-05-02,-10077.0,-10077.0
2019-05-03,-10137.0,-10137.0
2019-05-04,,
2019-05-05,,
2019-05-06,-10174.0,-10174.0
2019-05-07,-10234.0,-10234.0
2019-05-08,-10169.0,-10169.0
2019-05-09,-9910.0,-9910.0
2019-05-10,-9521.0,-9521.0
2019-05-11,,
2019-05-12,,
2019-05-13,-9926.0,-9926.0
2019-05-14,-9938.0,-9938.0
2019-05-15,-9860.0,-9860.0
2019-05-16,-10619.0,-10619.0
2019-05-17,-10434.0,-10434.0
2019-05-18,,
2019-05-19,,
2019-05-20,-11279.0,-11279.0
2019-05-21,-11866.0,-11866.0
2019-05-22,-11581.0,-11581.0
2019-05-23,-11605.0,-11605.0
2019-05-24,-11665.0,-11665.0
2019-05-25,,
2019-05-26,,
2019-05-27,-12043.0,-12043.0
2019-05-28,-12201.0,-12201.0
2019-05-29,-11915.0,-11915.0
2019-05-30,-12194.0,-12194.0
2019-05-31,-12254.0,-12254.0
2019-06-01,,
2019-06-02,,
2019-06-03,-11997.0,-11997.0
2019-06-04,-11707.0,-11707.0
2019-06-05,-12181.0,-12181.0
2019-06-06,-12008.0,-12008.0
2019-06-07,-12045.0,-12045.0
2019-06-08,,
2019-06-09,,
2019-06-10,-12013.0,-12013.0
2019-06-11,-12073.0,-12073.0
2019-06-12,-11900.0,-11900.0
2019-06-13,-11788.0,-11788.0
2019-06-14,-11848.0,-11848.0
2019-06-15,,
2019-06-16,,
2019-06-17,-11774.0,-11774.0
2019-06-18,-12453.0,-12453.0
2019-06-19,-12513.0,-12513.0
2019-06-20,,
2019-06-21,-12925.0,-12925.0
2019-06-22,,
2019-06-23,,
2019-06-24,-12759.0,-12759.0
2019-06-25,-13159.0,-13159.0
2019-06-26,-13219.0,-13219.0
2019-06-27,-12347.0,-12347.0
2019-06-28,-12407.0,-12407.0
2019-06-29,,
2019-06-30,,
2019-07-01,-12078.0,-12078.0
2019-07-02,-12379.0,-12379.0
2019-07-03,-13126.0,-13126.0
2019-07-04,-13146.0,-13146.0
2019-07-05,-12973.0,-12973.0
2019-07-06,,
2019-07-07,,
2019-07-08,-13033.0,-13033.0
2019-07-09,,
2019-07-10,-12653.0,-12653.0
2019-07-11,-12869.0,-12869.0
2019-07-12,-14168.0,-14168.0
2019-07-13,,
2019-07-14,,
2019-07-15,-14160.0,-14160.0
2019-07-16,-14220.0,-14220.0
2019-07-17,-14265.0,-14265.0
2019-07-18,-14325.0,-14325.0
2019-07-19,-15239.0,-15239.0
2019-07-20,,
2019-07-21,,
2019-07-22,-15282.0,-15282.0
2019-07-23,-15219.0,-15219.0
2019-07-24,-14848.0,-14848.0
2019-07-25,-15263.0,-15263.0
2019-07-26,-15120.0,-15120.0
2019-07-27,,
2019-07-28,,
2019-07-29,-14739.0,-14739.0
2019-07-30,-14726.0,-14726.0
2019-07-31,-15366.0,-15366.0
2019-08-01,-15037.0,-15037.0
2019-08-02,-15003.0,-15003.0
2019-08-03,,
2019-08-04,,
2019-08-05,-15063.0,-15063.0
2019-08-06,-15403.0,-15403.0
2019-08-07,-15230.0,-15230.0
2019-08-08,-15290.0,-15290.0
2019-08-09,-14957.0,-14957.0
2019-08-10,,
2019-08-11,,
2019-08-12,-15003.0,-15003.0
2019-08-13,-15228.0,-15228.0
2019-08-14,-15898.0,-15898.0
2019-08-15,-16682.0,-16682.0
2019-08-16,-16570.0,-16570.0
2019-08-17,,
2019-08-18,,
2019-08-19,-16630.0,-16630.0
2019-08-20,-16724.0,-16724.0
2019-08-21,-16975.0,-16975.0
2019-08-22,-17619.0,-17619.0
2019-08-23,-17446.0,-17446.0
2019-08-24,,
2019-08-25,,
2019-08-26,-17868.0,-17868.0
2019-08-27,-17274.0,-17274.0
2019-08-28,-17504.0,-17504.0
2019-08-29,-17564.0,-17564.0
2019-08-30,-17624.0,-17624.0
2019-08-31,,
2019-09-01,,
2019-09-02,-17684.0,-17684.0
2019-09-03,-17289.0,-17289.0
2019-09-04,-17349.0,-17349.0
2019-09-05,-17079.0,-17079.0
2019-09-06,-17139.0,-17139.0
2019-09-07,,
2019-09-08,,
2019-09-09,-17020.0,-17020.0
2019-09-10,-16808.0,-16808.0
2019-09-11,-16868.0,-16868.0
2019-09-12,-16800.0,-16800.0
2019-09-13,-16860.0,-16860.0
2019-09-14,,
2019-09-15,,
2019-09-16,-16646.0,-16646.0
2019-09-17,-16940.0,-16940.0
2019-09-18,-16963.0,-16963.0
2019-09-19,-16790.0,-16790.0
2019-09-20,-16761.0,-16761.0
2019-09-21,,
2019-09-22,,
2019-09-23,-16821.0,-16821.0
2019-09-24,-17022.0,-17022.0
2019-09-25,-16960.0,-16960.0
2019-09-26,-17020.0,-17020.0
2019-09-27,-17080.0,-17080.0
2019-09-28,,
2019-09-29,,
2019-09-30,-17141.0,-17141.0
2019-10-01,-17370.0,-17370.0
2019-10-02,-18210.0,-18210.0
2019-10-03,-17867.0,-17867.0
2019-10-04,-17927.0,-17927.0
2019-10-05,,
2019-10-06,,
2019-10-07,-17987.0,-17987.0
2019-10-08,-17814.0,-17814.0
2019-10-09,-17874.0,-17874.0
2019-10-10,-17823.0,-17823.0
2019-10-11,-17969.0,-17969.0
2019-10-12,,
2019-10-13,,
2019-10-14,-18206.0,-18206.0
2019-10-15,-17989.0,-17989.0
2019-10-16,-17583.0,-17583.0
2019-10-17,-17479.0,-17479.0
2019-10-18,-17539.0,-17539.0
2019-10-19,,
2019-10-20,,
2019-10-21,-17599.0,-17599.0
2019-10-22,-17750.0,-17750.0
2019-10-23,-17740.0,-17740.0
2019-10-24,-17812.0,-17812.0
2019-10-25,-17780.0,-17780.0
2019-10-26,,
2019-10-27,,
2019-10-28,-17823.0,-17823.0
2019-10-29,-17862.0,-17862.0
2019-10-30,-17456.0,-17456.0
2019-10-31,-17516.0,-17516.0
2019-11-01,-17617.0,-17617.0
2019-11-02,,
2019-11-03,,
2019-11-04,-17530.0,-17530.0
2019-11-05,-17181.0,-17181.0
2019-11-06,-16981.0,-16981.0
2019-11-07,-17041.0,-17041.0
2019-11-08,-17694.0,-17694.0
2019-11-09,,
2019-11-10,,
2019-11-11,-17754.0,-17754.0
2019-11-12,-18610.0,-18610.0
2019-11-13,-18620.0,-18620.0
2019-11-14,-18641.0,-18641.0
2019-11-15,,
2019-11-16,,
2019-11-17,,
2019-11-18,-18701.0,-18701.0
2019-11-19,-19199.0,-19199.0
2019-11-20,,
2019-11-21,-20008.0,-20008.0
2019-11-22,-20126.0,-20126.0
2019-11-23,,
2019-11-24,,
2019-11-25,-20186.0,-20186.0
2019-11-26,-20304.0,-20304.0
2019-11-27,-20364.0,-20364.0
2019-11-28,-20424.0,-20424.0
2019-11-29,-20458.0,-20458.0
2019-11-30,,
2019-12-01,,
2019-12-02,-20264.0,-20264.0
2019-12-03,-19965.0,-19965.0
2019-12-04,-20025.0,-20025.0
2019-12-05,-20023.0,-20023.0
2019-12-06,-20051.0,-20051.0
2019-12-07,,
2019-12-08,,
2019-12-09,-20123.0,-20123.0
2019-12-10,-20110.0,-20110.0
2019-12-11,-20148.0,-20148.0
2019-12-12,-20444.0,-20444.0
2019-12-13,-20418.0,-20418.0
2019-12-14,,
2019-12-15,,
2019-12-16,-20245.0,-20245.0
2019-12-17,-20127.0,-20127.0
2019-12-18,-21021.0,-21021.0
2019-12-19,-21081.0,-21081.0
2019-12-20,-20951.0,-20951.0
2019-12-21,,
2019-12-22,,
2019-12-23,-21011.0,-21011.0
2019-12-24,,
2019-12-25,,
2019-12-26,-21618.0,-21618.0
2019-12-27,-21999.0,-21999.0
2019-12-28,,
2019-12-29,,
2019-12-30,-22059.0,-22059.0
2019-12-31,,
2020-01-01,,
2020-01-02,-22701.0,-22701.0
2020-01-03,-22489.0,-22489.0
2020-01-04,,
2020-01-05,,
2020-01-06,-22016.0,-22016.0
2020-01-07,-22038.0,-22038.0
2020-01-08,-22306.0,-22306.0
2020-01-09,-22366.0,-22366.0
2020-01-10,-21960.0,-21960.0
2020-01-11,,
2020-01-12,,
2020-01-13,-22403.0,-22403.0
2020-01-14,-22202.0,-22202.0
2020-01-15,-22409.0,-22409.0
2020-01-16,-22215.0,-22215.0
2020-01-17,-23043.0,-23043.0
2020-01-18,,
2020-01-19,,
2020-01-20,-23103.0,-23103.0
2020-01-21,-23163.0,-23163.0
2020-01-22,-23301.0,-23301.0
2020-01-23,-22196.0,-22196.0
2020-01-24,-22256.0,-22256.0
2020-01-25,,
2020-01-26,,
2020-01-27,-22511.0,-22511.0
2020-01-28,-22572.0,-22572.0
2020-01-29,-22722.0,-22722.0
2020-01-30,-21384.0,-21384.0
2020-01-31,-21462.0,-21462.0
2020-02-01,,
2020-02-02,,
2020-02-03,-21589.0,-21589.0
2020-02-04,-21454.0,-21454.0
2020-02-05,-21281.0,-21281.0
2020-02-06,-21341.0,-21341.0
2020-02-07,-21401.0,-21401.0
2020-02-08,,
2020-02-09,,
2020-02-10,-20943.0,-20943.0
2020-02-11,-21593.0,-21593.0
2020-02-12,-21763.0,-21763.0
2020-02-13,-21761.0,-21761.0
2020-02-14,-22639.0,-22639.0
2020-02-15,,
2020-02-16,,
2020-02-17,-22548.0,-22548.0
2020-02-18,-22064.0,-22064.0
2020-02-19,-22612.0,-22612.0
2020-02-20,-23553.0,-23553.0
2020-02-21,-23402.0,-23402.0
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,-23402.0,-23402.0
2020-02-27,-23462.0,-23462.0
2020-02-28,-23056.0,-23056.0
2020-02-29,,
2020-03-01,,
2020-03-02,-23478.0,-23478.0
2020-03-03,-23305.0,-23305.0
2020-03-04,-22899.0,-22899.0
2020-03-05,-23683.0,-23683.0
2020-03-06,-23510.0,-23510.0
2020-03-07,,
2020-03-08,,
2020-03-09,-23699.0,-23699.0
2020-03-10,-23060.0,-23060.0
2020-03-11,-23844.0,-23844.0
2020-03-12,-23904.0,-23904.0
2020-03-13,-24688.0,-24688.0
2020-03-14,,
2020-03-15,,
2020-03-16,-24738.0,-24738.0
2020-03-17,-24796.0,-24796.0
2020-03-18,-24856.0,-24856.0
2020-03-19,-24448.0,-24448.0
2020-03-20,-24508.0,-24508.0
2020-03-21,,
2020-03-22,,
2020-03-23,-24697.0,-24697.0
2020-03-24,-25119.0,-25119.0
2020-03-25,-25075.0,-25075.0
2020-03-26,-24436.0,-24436.0
2020-03-27,-24030.0,-24030.0
2020-03-28,,
2020-03-29,,
2020-03-30,-24090.0,-24090.0
2020-03-31,-24150.0,-24150.0
2020-04-01,-24210.0,-24210.0
2020-04-02,-23804.0,-23804.0
2020-04-03,-25312.0,-25312.0
2020-04-04,,
2020-04-05,,
2020-04-06,-25073.0,-25073.0
2020-04-07,-25133.0,-25133.0
2020-04-08,-25193.0,-25193.0
2020-04-09,-24787.0,-24787.0
2020-04-10,,
2020-04-11,,
2020-04-12,,
2020-04-13,-24847.0,-24847.0
2020-04-14,-24441.0,-24441.0
2020-04-15,-24035.0,-24035.0
2020-04-16,-23900.0,-23900.0
2020-04-17,-23832.0,-23832.0
2020-04-18,,
2020-04-19,,
2020-04-20,-24616.0,-24616.0
2020-04-21,,
2020-04-22,-24662.0,-24662.0
2020-04-23,-24722.0,-24722.0
2020-04-24,-25138.0,-25138.0
2020-04-25,,
2020-04-26,,
2020-04-27,-25198.0,-25198.0
2020-04-28,-25258.0,-25258.0
2020-04-29,-25318.0,-25318.0
2020-04-30,-25866.0,-25866.0
2020-05-01,,
2020-05-02,,
2020-05-03,,
2020-05-04,-25926.0,-25926.0
2020-05-05,-25753.0,-25753.0
2020-05-06,-25844.0,-25844.0
2020-05-07,-24972.0,-24972.0
2020-05-08,-25139.0,-25139.0
2020-05-09,,
2020-05-10,,
2020-05-11,-24966.0,-24966.0
2020-05-12,-25026.0,-25026.0
2020-05-13,-25086.0,-25086.0
2020-05-14,-24913.0,-24913.0
2020-05-15,-25081.0,-25081.0
2020-05-16,,
2020-05-17,,
2020-05-18,-25357.0,-25357.0
2020-05-19,-25184.0,-25184.0
2020-05-20,-25011.0,-25011.0
2020-05-21,-25550.0,-25550.0
2020-05-22,-25144.0,-25144.0
2020-05-23,,
2020-05-24,,
2020-05-25,-25204.0,-25204.0
2020-05-26,-25031.0,-25031.0
2020-05-27,-24858.0,-24858.0
2020-05-28,-24918.0,-24918.0
2020-05-29,-24091.0,-24091.0
2020-05-30,,
2020-05-31,,
2020-06-01,-24722.0,-24722.0
2020-06-02,-25302.0,-25302.0
2020-06-03,-25362.0,-25362.0
2020-06-04,-25422.0,-25422.0
2020-06-05,-25730.0,-25730.0
2020-06-06,,
2020-06-07,,
2020-06-08,-26088.0,-26088.0
2020-06-09,-26024.0,-26024.0
2020-06-10,-26575.0,-26575.0
2020-06-11,,
2020-06-12,-26635.0,-26635.0
2020-06-13,,
2020-06-14,,
2020-06-15,-26695.0,-26695.0
2020-06-16,-26707.0,-26707.0
2020-06-17,-26823.0,-26823.0
2020-06-18,-26221.0,-26221.0
2020-06-19,-26413.0,-26413.0
2020-06-20,,
2020-06-21,,
2020-06-22,-26702.0,-26702.0
2020-06-23,-26529.0,-26529.0
2020-06-24,-26605.0,-26605.0
2020-06-25,-26665.0,-26665.0
2020-06-26,-26725.0,-26725.0
2020-06-27,,
2020-06-28,,
2020-06-29,-26785.0,-26785.0
2020-06-30,-26423.0,-26423.0
2020-07-01,-26459.0,-26459.0
2020-07-02,-26745.0,-26745.0
2020-07-03,-26805.0,-26805.0
2020-07-04,,
2020-07-05,,
2020-07-06,-26937.0,-26937.0
2020-07-07,-27093.0,-27093.0
2020-07-08,-27987.0,-27987.0
2020-07-09,-28220.0,-28220.0
2020-07-10,-28280.0,-28280.0
2020-07-11,,
2020-07-12,,
2020-07-13,-28340.0,-28340.0
2020-07-14,-28400.0,-28400.0
2020-07-15,-27994.0,-27994.0
2020-07-16,-28118.0,-28118.0
2020-07-17,-28748.0,-28748.0
2020-07-18,,
2020-07-19,,
2020-07-20,-29455.0,-29455.0
2020-07-21,-29644.0,-29644.0
2020-07-22,-29704.0,-29704.0
2020-07-23,-30094.0,-30094.0
2020-07-24,-29784.0,-29784.0
2020-07-25,,
2020-07-26,,
2020-07-27,-29974.0,-29974.0
2020-07-28,-29801.0,-29801.0
2020-07-29,-29970.0,-29970.0
2020-07-30,-29098.0,-29098.0
2020-07-31,-29666.0,-29666.0
2020-08-01,,
2020-08-02,,
2020-08-03,-29504.0,-29504.0
2020-08-04,-29926.0,-29926.0
2020-08-05,-29287.0,-29287.0
2020-08-06,-29358.0,-29358.0
2020-08-07,-29185.0,-29185.0
2020-08-08,,
2020-08-09,,
2020-08-10,-28313.0,-28313.0
2020-08-11,-28373.0,-28373.0
2020-08-12,-28433.0,-28433.0
2020-08-13,-28260.0,-28260.0
2020-08-14,-28320.0,-28320.0
2020-08-15,,
2020-08-16,,
2020-08-17,-29104.0,-29104.0
2020-08-18,-29300.0,-29300.0
2020-08-19,-29494.0,-29494.0
2020-08-20,-29321.0,-29321.0
2020-08-21,-29011.0,-29011.0
2020-08-22,,
2020-08-23,,
2020-08-24,-28936.0,-28936.0
2020-08-25,-29053.0,-29053.0
2020-08-26,-29242.0,-29242.0
2020-08-27,-29069.0,-29069.0
2020-08-28,-29227.0,-29227.0
2020-08-29,,
2020-08-30,,
2020-08-31,-29487.0,-29487.0
2020-09-01,-29914.0,-29914.0
2020-09-02,-29195.0,-29195.0
2020-09-03,-29384.0,-29384.0
2020-09-04,-29211.0,-29211.0
2020-09-05,,
2020-09-06,,
2020-09-07,,
2020-09-08,-29038.0,-29038.0
2020-09-09,-29065.0,-29065.0
2020-09-10,-29487.0,-29487.0
2020-09-11,-29704.0,-29704.0
2020-09-12,,
2020-09-13,,
2020-09-14,-30056.0,-30056.0
2020-09-15,-30079.0,-30079.0
2020-09-16,-30278.0,-30278.0
2020-09-17,-29872.0,-29872.0
2020-09-18,-30294.0,-30294.0
2020-09-19,,
2020-09-20,,
2020-09-21,-29862.0,-29862.0
2020-09-22,-29291.0,-29291.0
2020-09-23,-29536.0,-29536.0
2020-09-24,-29811.0,-29811.0
2020-09-25,-29638.0,-29638.0
2020-09-26,,
2020-09-27,,
2020-09-28,-30784.0,-30784.0
2020-09-29,-30844.0,-30844.0
2020-09-30,-30916.0,-30916.0
2020-10-01,-30277.0,-30277.0
2020-10-02,-29871.0,-29871.0
2020-10-03,,
2020-10-04,,
2020-10-05,-30161.0,-30161.0
2020-10-06,-30221.0,-30221.0
2020-10-07,-29582.0,-29582.0
2020-10-08,-30045.0,-30045.0
2020-10-09,-29541.0,-29541.0
2020-10-10,,
2020-10-11,,
2020-10-12,,
2020-10-13,-29601.0,-29601.0
2020-10-14,-29657.0,-29657.0
2020-10-15,-29717.0,-29717.0
2020-10-16,-29777.0,-29777.0
2020-10-17,,
2020-10-18,,
2020-10-19,-29188.0,-29188.0
2020-10-20,-29661.0,-29661.0
2020-10-21,-29517.0,-29517.0
2020-10-22,-29577.0,-29577.0
2020-10-23,-29716.0,-29716.0
2020-10-24,,
2020-10-25,,
2020-10-26,-28844.0,-28844.0
2020-10-27,-29990.0,-29990.0
2020-10-28,-32821.0,-32821.0
2020-10-29,-32415.0,-32415.0
2020-10-30,-32536.0,-32536.0
2020-10-31,,
2020-11-01,,
2020-11-02,,
2020-11-03,-32596.0,-32596.0
2020-11-04,-32973.0,-32973.0
2020-11-05,-33234.0,-33234.0
2020-11-06,-33317.0,-33317.0
2020-11-07,,
2020-11-08,,
2020-11-09,-33463.0,-33463.0
2020-11-10,-33553.0,-33553.0
2020-11-11,-33311.0,-33311.0
2020-11-12,-34819.0,-34819.0
2020-11-13,-34879.0,-34879.0
2020-11-14,,
2020-11-15,,
2020-11-16,-34939.0,-34939.0
2020-11-17,-34999.0,-34999.0
2020-11-18,-36203.0,-36203.0
2020-11-19,-36030.0,-36030.0
2020-11-20,-36097.0,-36097.0
2020-11-21,,
2020-11-22,,
2020-11-23,-36157.0,-36157.0
2020-11-24,-37261.0,-37261.0
2020-11-25,-37321.0,-37321.0
2020-11-26,-37381.0,-37381.0
2020-11-27,-37153.0,-37153.0
2020-11-28,,
2020-11-29,,
2020-11-30,-36980.0,-36980.0
2020-12-01,-37279.0,-37279.0
2020-12-02,-37151.0,-37151.0
2020-12-03,-37211.0,-37211.0
2020-12-04,-37279.0,-37279.0
2020-12-05,,
2020-12-06,,
2020-12-07,-36640.0,-36640.0
2020-12-08,-36234.0,-36234.0
2020-12-09,-36369.0,-36369.0
2020-12-10,-36872.0,-36872.0
2020-12-11,-36466.0,-36466.0
2020-12-12,,
2020-12-13,,
2020-12-14,-36655.0,-36655.0
2020-12-15,-36715.0,-36715.0
2020-12-16,-36775.0,-36775.0
2020-12-17,-36791.0,-36791.0
2020-12-18,-35919.0,-35919.0
2020-12-19,,
2020-12-20,,
2020-12-21,-35746.0,-35746.0
2020-12-22,-35621.0,-35621.0
2020-12-23,-35678.0,-35678.0
2020-12-24,,
2020-12-25,,
2020-12-26,,
2020-12-27,,
2020-12-28,-35738.0,-35738.0
2020-12-29,-35645.0,-35645.0
2020-12-30,-35641.0,-35641.0
2020-12-31,,
2021-01-01,,
2021-01-02,,
2021-01-03,,
2021-01-04,-36129.0,-36129.0
2021-01-05,-35956.0,-35956.0
2021-01-06,-36016.0,-36016.0
2021-01-07,-37524.0,-37524.0
2021-01-08,-36885.0,-36885.0
2021-01-09,,
2021-01-10,,
2021-01-11,-36773.0,-36773.0
2021-01-12,-36833.0,-36833.0
2021-01-13,-38341.0,-38341.0
2021-01-14,-38420.0,-38420.0
2021-01-15,-39584.0,-39584.0
2021-01-16,,
2021-01-17,,
2021-01-18,-39115.0,-39115.0
2021-01-19,-39537.0,-39537.0
2021-01-20,-40203.0,-40203.0
2021-01-21,-40574.0,-40574.0
2021-01-22,-39702.0,-39702.0
2021-01-23,,
2021-01-24,,
2021-01-25,,
2021-01-26,-39529.0,-39529.0
2021-01-27,-39356.0,-39356.0
2021-01-28,-40502.0,-40502.0
2021-01-29,-41648.0,-41648.0
2021-01-30,,
2021-01-31,,
2021-02-01,-41475.0,-41475.0
2021-02-02,-41302.0,-41302.0
2021-02-03,-41362.0,-41362.0
2021-02-04,-41595.0,-41595.0
2021-02-05,-41658.0,-41658.0
2021-02-06,,
2021-02-07,,
2021-02-08,-41718.0,-41718.0
2021-02-09,-41035.0,-41035.0
2021-02-10,-41584.0,-41584.0
2021-02-11,-41032.0,-41032.0
2021-02-12,-40223.0,-40223.0
2021-02-13,,
2021-02-14,,
2021-02-15,,
2021-02-16,,
2021-02-17,-40223.0,-40223.0
2021-02-18,-40283.0,-40283.0
2021-02-19,-40110.0,-40110.0
2021-02-20,,
2021-02-21,,
2021-02-22,-39268.0,-39268.0
2021-02-23,-39353.0,-39353.0
2021-02-24,-38844.0,-38844.0
2021-02-25,-38438.0,-38438.0
2021-02-26,-38498.0,-38498.0
2021-02-27,,
2021-02-28,,
2021-03-01,-38558.0,-38558.0
2021-03-02,-38980.0,-38980.0
2021-03-03,-40126.0,-40126.0
2021-03-04,-39254.0,-39254.0
2021-03-05,-39759.0,-39759.0
2021-03-06,,
2021-03-07,,
2021-03-08,-39819.0,-39819.0
2021-03-09,-39879.0,-39879.0
2021-03-10,-39939.0,-39939.0
2021-03-11,-39999.0,-39999.0
2021-03-12,-40059.0,-40059.0
2021-03-13,,
2021-03-14,,
2021-03-15,-40359.0,-40359.0
2021-03-16,-40598.0,-40598.0
2021-03-17,-41744.0,-41744.0
2021-03-18,-41704.0,-41704.0
2021-03-19,-41764.0,-41764.0
2021-03-20,,
2021-03-21,,
2021-03-22,-41324.0,-41324.0
2021-03-23,-41384.0,-41384.0
2021-03-24,-41444.0,-41444.0
2021-03-25,-41504.0,-41504.0
2021-03-26,-41654.0,-41654.0
2021-03-27,,
2021-03-28,,
2021-03-29,-41714.0,-41714.0
2021-03-30,-42141.0,-42141.0
2021-03-31,-41968.0,-41968.0
2021-04-01,-43356.0,-43356.0
2021-04-02,,
2021-04-03,,
2021-04-04,,
2021-04-05,-44057.0,-44057.0
2021-04-06,-44052.0,-44052.0
2021-04-07,-43879.0,-43879.0
2021-04-08,-43939.0,-43939.0
2021-04-09,-43766.0,-43766.0
2021-04-10,,
2021-04-11,,
2021-04-12,-43899.0,-43899.0
2021-04-13,-43493.0,-43493.0
2021-04-14,-44065.0,-44065.0
2021-04-15,-43925.0,-43925.0
2021-04-16,-43985.0,-43985.0
2021-04-17,,
2021-04-18,,
2021-04-19,-43915.0,-43915.0
2021-04-20,-43866.0,-43866.0
2021-04-21,,
2021-04-22,-43968.0,-43968.0
2021-04-23,-44031.0,-44031.0
2021-04-24,,
2021-04-25,,
2021-04-26,-44091.0,-44091.0
2021-04-27,-44467.0,-44467.0
2021-04-28,-45936.0,-45936.0
2021-04-29,-46333.0,-46333.0
2021-04-30,-46393.0,-46393.0
2021-05-01,,
2021-05-02,,
2021-05-03,-46453.0,-46453.0
2021-05-04,-47177.0,-47177.0
2021-05-05,-47577.0,-47577.0
